"","lagoslakeid","PChydroall","PCterrall","hydro_terr"
"1",437,0.971031868878799,1.08034867316668,1.45260323075204
"2",444,1.28309288347261,0.867500198600273,1.54883309048766
"3",448,0.967956057164053,1.40862542063723,1.70914145238654
"4",449,1.82487031846818,3.50839873478429,3.95461924355078
"5",473,1.69473151052656,1.70253857009328,2.40223905459612
"6",480,0.965360614079917,2.90940790039081,3.06538340931003
"7",481,1.23263516542013,1.20916364915485,1.72669226600103
"8",484,1.13375684572602,1.70153075924525,2.04465437418854
"9",487,0.875299402461783,1.25485221010021,1.52996833730092
"10",492,1.27836233634474,4.49943067429179,4.67750859494054
"11",501,1.27836233634474,2.95864979746374,3.22301394458929
"12",528,1.15842494181142,6.3187621574013,6.42407219352472
"13",536,0.605664283129595,3.45278467357534,3.50550299185947
"14",541,1.22111965090004,1.60484463557664,2.01659601957193
"15",547,0.441220876731191,1.00445506036098,1.09708970934387
"16",548,1.05880813702,3.53984295788871,3.69480213780576
"17",575,2.83681087027434,2.54785060465469,3.81300912893556
"18",577,1.09000640555958,2.29499152566356,2.54068889615168
"19",597,1.26246183526006,1.39295930624708,1.87993231642752
"20",602,1.51286318589475,4.54441263466503,4.78961806549737
"21",608,1.02654785277732,2.79904362615162,2.98134964657649
"22",613,1.03590963574909,1.46108674859914,1.7910564648748
"23",615,1.05103291094037,2.00130576686904,2.26050767580715
"24",617,1.2111744269357,1.61998415499597,2.0226942811263
"25",621,0.353198156844187,1.92512557160489,1.95725762342242
"26",622,1.07691760363405,1.44393415105659,1.80130434896617
"27",627,0.907470188795045,3.29827709866375,3.42083819598669
"28",628,1.0474412067851,1.93769049612007,2.20267508734845
"29",631,2.21959014824184,1.38916437647749,2.61846483479277
"30",643,2.10108763589131,3.57282412546486,4.1448331070381
"31",655,0.946028070187008,3.62897273163678,3.75025495087269
"32",658,1.01445972379062,2.48129879564448,2.68066638067106
"33",659,0.807241473296078,1.67675304083699,1.86095125034626
"34",668,0.860074022251879,3.9239542299603,4.01710643655055
"35",670,1.81507851369042,2.09806273346138,2.77423453305593
"36",671,0.687538814516185,3.31469761209425,3.38525181945002
"37",674,1.33100845738285,1.13570181075736,1.74968629090538
"38",683,1.2781619834599,1.23983695475669,1.78070034827382
"39",688,0.811139985585907,1.09791659001705,1.36505271504472
"40",690,1.39702019849599,1.5581899503629,2.09275449023953
"41",693,1.4346922686336,1.69696413751149,2.22216767811909
"42",696,1.27534222785042,1.28699470385023,1.81186455505841
"43",697,1.06712622601595,3.71973287573855,3.86977661488376
"44",707,1.25813818002663,0.839499514474476,1.51250491398991
"45",708,0.362204182716024,1.80561541994342,1.84158597809455
"46",714,0.932549781293884,4.03826321342415,4.14454085219171
"47",717,1.27065119666771,1.73743094212165,2.15249175195511
"48",731,1.24479917137124,3.18194499401128,3.41676732043023
"49",740,0.653434656831602,0.639361018377928,0.914198754412789
"50",747,1.15564710232067,1.7448069834345,2.09281428572722
"51",752,1.17381470429234,1.24606483579019,1.71187573585402
"52",753,0.987840947597944,1.66621217179769,1.93703194067573
"53",776,0.676575290296769,2.56113274770254,2.64899133158161
"54",785,0.95557214753943,2.26829328733226,2.4613558390671
"55",790,0.886711782011122,1.54802461158295,1.78399495022377
"56",795,1.17558609235267,1.74043305114991,2.1002642372016
"57",807,1.20430088341182,1.32603920232382,1.79129020091276
"58",810,1.09076654050982,2.51369627673161,2.74015339306947
"59",812,1.05851904559442,1.71723652325804,2.01726642927935
"60",818,1.17336374622879,1.68422608439991,2.05265681114431
"61",820,1.644824447114,2.73062295559027,3.18774986274338
"62",821,0.877628157887739,1.41968572786563,1.66905324942699
"63",822,2.89744786250936,0.830452725678015,3.01410946144066
"64",830,0.859896728252501,1.21264266697853,1.48658152182655
"65",831,1.27289889842581,1.16613841014103,1.72631121099873
"66",832,0.975371393296508,1.21413858244243,1.55739585598411
"67",834,0.879685262510859,4.05939096978567,4.15361303044184
"68",835,1.18112285831262,1.56673797978053,1.96207010672793
"69",836,1.27655997742216,1.49200325960562,1.96358832310387
"70",840,1.21959035721633,3.27274388880039,3.49259977682748
"71",845,1.66504513199958,1.93923024364545,2.55597128885766
"72",847,1.07677522413629,1.73744000549629,2.0440505512371
"73",851,2.37472132507127,0.8464760836856,2.52107578862674
"74",852,1.04831817500814,2.39811029384599,2.61723212144099
"75",854,1.27836233634474,0.715632297501945,1.46503919681785
"76",864,0.837311641905708,1.20654798791019,1.46862140553683
"77",867,1.45331566176702,1.56449230620073,2.13536006071542
"78",868,1.25928245162038,0.966480269620896,1.5874118572461
"79",877,0.549433547725126,1.62962813535233,1.71975727441338
"80",887,1.4262806658473,1.35934016952221,1.97030003660521
"81",895,0.767049548565004,3.84326690939451,3.919064371352
"82",900,0.651204397860099,1.04817550207906,1.23399313245699
"83",909,1.04761524864008,0.891875758600625,1.37584158897842
"84",912,1.0498703356875,1.45994001076462,1.79823595692778
"85",914,0.800156482480636,2.07291973596426,2.22199159048947
"86",922,0.833245680248042,1.27576312064494,1.52376832348285
"87",923,0.639360177914912,0.813510671814689,1.0346888664037
"88",934,0.909958349038586,0.830866776665013,1.23221905420698
"89",937,0.869879369706241,1.61399250385027,1.8334835478742
"90",938,1.05706935931918,1.36866851118133,1.72934933541803
"91",943,1.18587297918663,1.65724949532774,2.03783478538595
"92",949,1.34141767783631,2.77893846556807,3.08575766738504
"93",954,0.999423545027921,2.10682031673511,2.33185318349248
"94",959,0.949745987535081,1.01807952015513,1.39230145808955
"95",970,1.03253339078487,1.74329319739095,2.02612842020323
"96",974,1.76127772527001,1.41694475158462,2.26049367496914
"97",977,1.27836233634474,2.11126918560041,2.46813043355707
"98",998,1.31070610424402,1.46850452045965,1.96836379216672
"99",1006,2.00701798341197,2.0676611473865,2.88155232577003
"100",1009,0.952594267186369,1.13536028530542,1.48205223097067
"101",1025,1.07863964710863,2.3359452270729,2.57295619710078
"102",1026,1.27836233634474,1.00053632398432,1.62335553671919
"103",1027,1.27836233634474,1.71557566724017,2.13948828765463
"104",1028,1.20548545241325,3.1849492433836,3.40545105072878
"105",1030,1.27836233634474,1.67582046824664,2.10774393719426
"106",1037,1.27836233634474,3.29189192221712,3.53139670534805
"107",1038,1.28044246172306,1.96644485448295,2.34658012083668
"108",1039,0.920379296636478,2.3578207756064,2.53109005362476
"109",1044,0.581078574866188,1.42814980981852,1.54183792580582
"110",1050,2.69125793007577,0.800798436779012,2.8078723942771
"111",1054,1.42504167386216,4.39055783975854,4.61603097005523
"112",1056,0.50135090974318,4.47491646059733,4.50291350838823
"113",1058,0.993006549627035,1.74861226230814,2.01089702657709
"114",1062,1.80707441737307,1.06118639211836,2.09562270190543
"115",1093,1.26394864316011,1.5025590237856,1.96347900230836
"116",1096,1.14044470314344,3.25579226770076,3.44975323919668
"117",1106,0.467332261680046,1.4815454924617,1.55350458288367
"118",1107,0.423116079794365,0.850090165385021,0.949568589552584
"119",1109,1.05045174952773,3.24347341441632,3.40933551709293
"120",1110,2.15598495765823,1.0869113708301,2.4144662900294
"121",1126,0.703220684320008,1.11231509310949,1.31596512006005
"122",1131,1.27836233634474,1.70287881237379,2.12932066927843
"123",1135,1.89769020349016,1.82708323079177,2.63428571735547
"124",1140,0.922342183673784,5.76567887227459,5.83898689517092
"125",1141,1.13490133226191,1.45185716577879,1.84279414579955
"126",1153,1.12162347759863,5.19961454709459,5.31921335009774
"127",1160,0.81989358509642,1.36185807318066,1.58961721882018
"128",1161,1.0584964754186,4.1753057655568,4.30738819058202
"129",1178,1.56072882790356,3.17044959782851,3.53378340120333
"130",1185,1.61134456401928,2.81209518849318,3.2410354291709
"131",1188,1.46858622114572,2.3606582261837,2.78018933703944
"132",1193,1.29036105977278,0.681630902969842,1.45933284498822
"133",1207,2.38589920127019,3.06796325931248,3.8865040279296
"134",1208,1.09446970426557,0.828403417415463,1.37263110686767
"135",1211,1.12659701233955,1.2865269653144,1.71007966501374
"136",1213,2.17520864723909,2.15299258550004,3.06054075814093
"137",1219,0.438468933707602,4.58244529840777,4.60337484012829
"138",1221,0.827427603624231,2.40579185070035,2.54410512128245
"139",1222,2.13516368030636,2.16254455138338,3.03900030905187
"140",1225,1.27572854521369,1.58202789321416,2.03231286370496
"141",1226,2.77823780179405,1.34750395249295,3.08777787175528
"142",1232,1.606387839648,1.40387907746656,2.13339128045404
"143",1234,1.08561021499724,4.38806528676036,4.52036132402905
"144",1236,0.977855797929647,0.975500290948362,1.38123234076855
"145",1241,1.01908105685721,1.55800645332437,1.86169554681897
"146",1242,1.34474666318432,1.586775424372,2.07995188298583
"147",1244,0.985629424634561,1.13775655717108,1.50530905334793
"148",1259,1.27836233634474,1.830958780286,2.2330741855324
"149",1263,0.789715795842313,1.16255592901058,1.40541357837489
"150",1265,2.88062995110838,2.33007350079592,3.70503325684589
"151",1269,0.556888236744547,2.29511482547495,2.36171051789573
"152",1275,0.870269192471125,2.95527699532927,3.08075162687399
"153",1278,1.71768880264183,3.71438250723584,4.09232113021213
"154",1286,1.27836233634474,0.93589441886514,1.58433223354437
"155",1293,1.33091932273621,1.36496554180732,1.9064304797065
"156",1307,1.19243137615339,1.29239357282057,1.75845777143012
"157",1312,0.538578193851394,2.1487264908905,2.21519570321604
"158",1316,1.9284073924157,3.29622611218414,3.81888225188577
"159",1322,1.27012379260977,1.13974835214164,1.70652886139174
"160",1323,1.12763877523282,0.971378980918197,1.48833676699134
"161",1338,0.742878054551486,1.45628926045437,1.63482299165657
"162",1345,1.21019809036268,5.17057178587589,5.31030997313841
"163",1354,1.54062285792759,1.31381723580695,2.0247554221368
"164",1355,1.27836233634474,1.27445413398421,1.80511595267845
"165",1357,1.52456804060737,2.57095761946737,2.98900163792841
"166",1358,0.289461319822225,1.34412898380679,1.37494384641072
"167",1360,1.1624363962422,1.95845490205215,2.27745559313034
"168",1362,1.06704892775818,1.59572217431676,1.91961524057195
"169",1366,0.930495587277066,1.35272233703851,1.64185253876985
"170",1370,2.04761359486558,1.7419906967887,2.68835507728736
"171",1388,1.04965176042654,1.66424940302446,1.96761146917622
"172",1389,2.83801166422798,1.39425464829652,3.16200193399538
"173",1395,1.01826959332948,1.08123992901261,1.48524501305023
"174",1400,1.74639104213478,1.09473297576214,2.06114578821335
"175",1406,0.457634331156117,1.21216899199018,1.2956785273343
"176",1408,0.963360603008412,1.90657787935429,2.13614205086456
"177",1414,2.06791904569592,1.93833981019475,2.83433420741763
"178",1415,1.76215488694289,1.64930280961236,2.4135843891134
"179",1416,1.27836233634474,1.48310879593587,1.95801480167213
"180",1433,0.954246784867905,3.284392038486,3.42020730203608
"181",1438,1.63824075458214,1.88647664338344,2.498524944043
"182",1442,2.75220785462943,2.11033280713286,3.46816271705137
"183",1443,1.00685629835447,0.710711546577267,1.2324246459619
"184",1444,1.18133566068278,1.31256417999644,1.76589316489151
"185",1447,1.73280226118843,1.17289144619735,2.09243351649285
"186",1456,1.27836233634474,1.87164172540919,2.26655090639444
"187",1457,1.04695614711516,3.26303851872066,3.42688452513897
"188",1458,0.847660167356269,1.98883593124554,2.16194267286063
"189",1464,1.09131554706117,2.12358537536347,2.38758967783726
"190",1467,1.74133103063015,1.76006058558885,2.4758931768513
"191",1481,0.640664160079114,2.06646252815306,2.16349669430545
"192",1482,1.21358836840334,2.68927335746318,2.95042165106704
"193",1484,1.03294004730118,1.85157959762801,2.12021511825354
"194",1491,1.08200934337589,1.06742375321457,1.51991371073473
"195",1499,1.27749905676549,1.0800211366166,1.67285668710004
"196",1502,0.828389093808146,0.885239438124039,1.21238498569986
"197",1505,2.4584574416536,1.42860884436651,2.84340222666863
"198",1509,1.05262135792026,1.76842165688777,2.05799098144272
"199",1511,1.24464061066685,0.934846921170419,1.55662102508702
"200",1513,1.01070382767194,1.52743988841486,1.83155530628794
"201",1514,0.370947580351836,1.8474415123742,1.88431479562528
"202",1517,1.24701182290266,1.66969497250165,2.08396731923903
"203",1521,1.06266479027693,3.0237263119859,3.20502375440342
"204",1525,0.489068890970248,2.5880745316892,2.63387891933041
"205",1527,1.07806713121375,2.1344924432727,2.39129394466504
"206",1536,1.43464071225834,1.11546215266664,1.81726436912762
"207",1550,0.595192838442551,0.994332781052486,1.15885814248719
"208",1558,1.78696630402522,1.64424848265492,2.42833309997508
"209",1570,0.995778045159666,1.90718731932698,2.15149654571501
"210",1583,2.90689513016684,1.33055898234561,3.19694017824674
"211",1586,2.9448112501699,1.23336926977049,3.19266550937323
"212",1588,1.91326247696086,1.63950689082227,2.51963413034514
"213",1598,1.99366903494249,1.40391770501219,2.43838084460471
"214",1614,0.917392680558748,0.583984949193691,1.08749609251138
"215",1620,1.59850128558586,1.98316899109238,2.54718778405716
"216",1627,0.531965460399174,1.10546125904365,1.22679739415442
"217",1630,1.27836233634474,1.70458794387693,2.13068775783674
"218",1655,0.591700589051071,1.74338939054132,1.84106386476282
"219",1657,0.946030202815939,1.03382456367557,1.40134448766138
"220",1665,0.915126517839608,3.13861063275231,3.26930164525684
"221",1669,1.8202003186045,11.310383214028,11.4559110352697
"222",1675,0.799249437126655,0.877825652705215,1.18717207653087
"223",1680,0.896785144481464,1.98243524777253,2.17583848365948
"224",1683,1.27776158937767,0.865257435326691,1.54316075270112
"225",1684,0.642037787848551,1.19234913658026,1.35421895738065
"226",1689,0.89274400735793,1.5061173140392,1.75082301399146
"227",1691,0.569077598259754,1.96744562476501,2.0480946265366
"228",1697,1.07148033988905,1.4524992703414,1.80494438947882
"229",1705,1.27836233634474,3.42538173708622,3.65615239120973
"230",1707,0.724794935638951,2.08841310851114,2.21061009916472
"231",1722,1.27836233634474,1.60079699146897,2.0485998318073
"232",1743,1.62089042790114,13.7332485022632,13.8285718786929
"233",1752,1.64948529990364,2.35826575050028,2.87788448423158
"234",1759,1.19227268391211,1.97171350763446,2.30416325571588
"235",1761,1.15680487747976,1.03244679477613,1.55053020241609
"236",1768,1.23316199783589,1.32801762708225,1.8122691110174
"237",1778,1.90776146863048,2.08055585743146,2.82281180688396
"238",1782,0.878903735608219,4.95325409009618,5.0306259906219
"239",1785,1.71522045282286,0.856591509782703,1.91721939704711
"240",1787,1.06931777543597,2.0883341356887,2.34618412899456
"241",1789,0.852702612676413,1.93855748776913,2.11780709202962
"242",1792,1.10509929764978,1.30905523341841,1.71314624647348
"243",1796,1.70939639313743,1.04164887360557,2.00176632121609
"244",1800,0.925803705484742,3.66767583616116,3.78271840615314
"245",1801,1.13837751611676,1.54587271533289,1.91979838035426
"246",1803,0.88790555297831,0.939390629331363,1.29260629175526
"247",1805,1.27673747886773,1.11884737158436,1.69760950481751
"248",1807,1.4640555372416,1.57862156787803,2.15302221788292
"249",1808,1.26976374186696,0.846894570024928,1.52627991302306
"250",1810,1.01098946852231,3.75433183762895,3.88807243406002
"251",1815,1.15070347085375,1.16644019910859,1.63850578757945
"252",1820,1.08909833357922,1.75318033350246,2.0639225910835
"253",1828,1.27836233634474,1.6362172779931,2.07639525230336
"254",1831,1.25439643858272,2.73238163586999,3.00656279315244
"255",1832,2.04598648289616,1.46415159421092,2.51590949340873
"256",1833,0.976755470595266,7.40076819152026,7.46494615345321
"257",1838,0.977119495491632,1.85583975620015,2.09735636198593
"258",1846,0.874006122931023,5.5406787831767,5.60918961002972
"259",1849,1.27778660182704,0.966143452219542,1.60192751711036
"260",1854,1.25240919544295,2.121893355604,2.46393185891705
"261",1857,2.44437320052437,1.698466678056,2.97653311755612
"262",1867,1.69066493105414,4.91592601685764,5.19852637891876
"263",1872,0.433190950856627,1.23047731282192,1.30450328373428
"264",1878,1.91995642528909,1.19213196890114,2.2599582532173
"265",1886,0.839557910121224,2.0676030196983,2.23155545114
"266",1891,1.71338560023101,2.0350058468471,2.66025168203703
"267",1894,0.232118656729256,2.6548921731451,2.66501998525882
"268",1898,1.27836233634474,1.5905888641252,2.0406330384623
"269",1905,1.23972500801838,3.94692773630858,4.13704685145675
"270",1920,0.703224202930344,1.27151790078595,1.45302513798149
"271",1922,0.813516409059754,1.72625581763139,1.90834171356068
"272",1935,1.2770868676729,4.43776588196343,4.6178693020376
"273",1946,1.16925957258914,1.41147655740244,1.83287588782983
"274",1950,1.24119589137119,1.77706619043684,2.16760962489799
"275",1954,1.05850840959624,0.956122460078185,1.42639763455073
"276",1958,0.543004669162499,1.30734031778655,1.41562451845202
"277",1965,0.96116353077365,1.68613985659337,1.94085108879635
"278",1976,0.380219931260979,1.2976635076625,1.35221957360742
"279",1985,0.784037222411194,0.990716366671807,1.2634212620174
"280",1986,1.1617735305523,3.21275155548893,3.41635628902907
"281",1997,1.64013192840768,2.88572258391105,3.31925105616863
"282",2008,1.10120342839064,3.75472395250304,3.91287630141809
"283",2010,0.574401450683527,1.89775259247431,1.98277631839557
"284",2011,0.920737869105064,2.92245106068859,3.06406240565104
"285",2013,1.82281300809881,2.89188125999162,3.41842426921893
"286",2036,1.14417144327872,1.90520991444968,2.22237555551079
"287",2038,0.873904063765242,1.49354979388699,1.73043326929566
"288",2043,1.27836233634474,0.778544874671623,1.49677733309341
"289",2047,0.996205257580566,1.58663943122313,1.87345926028383
"290",2048,1.05328492713624,1.38049522030948,1.73642626996648
"291",2051,1.8917818538585,1.81221647627449,2.61972653906263
"292",2055,0.710948426351927,2.57369374481382,2.67008373595774
"293",2058,1.42430835028404,0.897916168267307,1.68371842121083
"294",2062,0.717876910834547,2.02336271474936,2.14693826985017
"295",2075,0.887849481101885,4.52898123140147,4.6151866371231
"296",2084,1.15899926951121,1.48394669481999,1.88291717815593
"297",2090,1.27836233634474,1.41180756107075,1.90457629211363
"298",2098,1.12025152021975,2.19923968835074,2.46812047424183
"299",2103,0.849489558616999,1.46682988272782,1.69505823353141
"300",2108,1.444553574612,0.907888757165849,1.70616441919074
"301",2110,1.66712743333249,2.14817917640773,2.71918878581859
"302",2116,0.979336472793061,4.56453658903687,4.66841452739569
"303",2119,0.938855371295155,3.14170492362864,3.27898753205349
"304",2120,1.27621399423643,1.05795657708998,1.65770753695966
"305",2121,2.25887741677992,1.09684582031095,2.51109496785206
"306",2123,0.990070753971281,2.59298909753414,2.77557787817243
"307",2126,1.36819196655486,2.52961048807892,2.87591350334883
"308",2130,1.03751906757074,2.42325325357293,2.63602013393765
"309",2136,0.794804595503359,1.6058873728227,1.79181154121315
"310",2153,2.40417785334839,2.09663655841619,3.18997743073805
"311",2155,1.98152682380541,1.67760210081176,2.59630455881208
"312",2180,1.32867105686783,3.64113994631272,3.87598592438008
"313",2182,1.19781978176921,2.3545755516958,2.64174151995255
"314",2186,0.883448258280799,0.851730647875359,1.22716173407972
"315",2187,0.826518318040229,1.55939935192227,1.76489627707456
"316",2189,0.896691944811727,2.13023208987201,2.31126484865121
"317",2195,1.52804815802397,1.78335226300664,2.34846257522051
"318",2197,1.63728334854987,1.05920614922155,1.95002934080168
"319",2205,1.39496917407775,3.49942332199454,3.76721416741157
"320",2215,1.0833946413282,2.10513109303933,2.36755588481869
"321",2217,0.574644569141763,1.75432949609879,1.846046684601
"322",2227,1.88234368389061,2.00908705221103,2.75311614859324
"323",2234,0.907420333186476,2.97050202886201,3.10600933104741
"324",2236,1.09174541690727,0.621335919698303,1.25617131811125
"325",2239,0.790636864809591,1.55545925193043,1.74486679618013
"326",2245,0.781928626617475,1.6138230491563,1.79327555359237
"327",2249,1.27836233634474,4.58823094183707,4.76298996835138
"328",2265,1.14834726381499,1.16669938451675,1.63703661905992
"329",2267,1.20677336105676,4.4431337913014,4.6041003282249
"330",2268,1.06807882767541,1.98928420838251,2.25788486062698
"331",2272,1.38076968213951,1.88662968344637,2.33792567836888
"332",2273,1.27836233634474,2.46918655098576,2.7804842180012
"333",2289,1.11287203565728,1.75107899139629,2.07479199002151
"334",2292,0.961477747604416,1.35591014723835,1.66220690244097
"335",2294,1.81930478928527,1.49767923217654,2.35646196634048
"336",2299,1.6526939285842,0.927011525071702,1.89492680312323
"337",2304,1.27836233634474,4.12595676289555,4.31945939583512
"338",2311,3.07531607921874,1.69660453461365,3.51226934245836
"339",2313,1.27836233634474,2.03585762144437,2.40393979079716
"340",2317,1.02669745570956,4.14792528929608,4.273100966645
"341",2320,2.85043119018158,3.36775458651858,4.41211161746583
"342",2327,2.10813516618868,4.41988911003117,4.89690245194791
"343",2335,1.24174101566772,0.963480378036373,1.57169182375318
"344",2336,1.03066576359223,2.16755868067524,2.40012136160064
"345",2338,1.05510208051245,4.43359795599169,4.55741497295072
"346",2339,1.08588981294915,3.70527484985375,3.8611162115152
"347",2341,2.65703930258503,2.32380316818809,3.52986104825141
"348",2353,2.10938114491922,1.43841381474258,2.5531398545679
"349",2355,1.31239501216082,2.81680819411397,3.10753746081559
"350",2360,1.20381850177094,0.950964381139021,1.53411611014328
"351",2363,0.766811566382097,2.02388103842831,2.16427688525453
"352",2367,0.809309189294925,3.95635157260467,4.03827922882119
"353",2371,0.960111224206391,1.23907947931399,1.56752400903595
"354",2372,0.704314439507894,1.49639201301177,1.65385848436459
"355",2373,0.675863128592331,1.45334524965943,1.60281108783857
"356",2381,1.268719095545,4.30019281913373,4.48344805090121
"357",2386,2.51733665807908,5.88589639436351,6.40162168636121
"358",2391,1.56019565183849,3.14790139872096,3.51333085377468
"359",2392,0.973769356837392,1.66873815936539,1.93207499979625
"360",2404,1.10876507802476,0.851176070092227,1.39780567338415
"361",2408,2.45822513171916,1.40866723427899,2.83323387229979
"362",2410,1.27836233634474,3.86838003977854,4.07413480326091
"363",2412,0.878208162704569,1.35912083755031,1.61816532780319
"364",2417,1.74494689502989,2.0024356466174,2.65604747422152
"365",2422,0.976213681732172,2.05492609896555,2.27501965367573
"366",2428,1.26940107362592,1.43714061388743,1.91748591384849
"367",2433,1.97161110814501,1.54614015381178,2.50555377850684
"368",2434,1.09838559018908,1.87546694745304,2.17343671997227
"369",2435,0.761668619655292,1.35817699042483,1.55717173859759
"370",2441,0.747269617267096,1.39688722744288,1.58420510259359
"371",2443,1.15645528686713,0.752581918459878,1.37977113120825
"372",2456,1.27836233634474,1.45077711718912,1.93364022164009
"373",2457,2.29910211585658,1.62305004654921,2.81427823655366
"374",2479,0.975585424367945,2.74549775044733,2.91367891469711
"375",2484,1.17954136932607,1.79486606506869,2.14775744288939
"376",2488,1.10845692273993,1.31657206853732,1.72105745436423
"377",2489,0.594295354320947,1.43099445950065,1.54949414690376
"378",2494,0.971704582444106,1.48729071491094,1.77658196157767
"379",2502,1.64904403364568,1.27632924573091,2.08527278033605
"380",2510,1.45121055940822,1.29034553930148,1.94190723221609
"381",2515,1.30658256803679,2.53086352321307,2.84823246597396
"382",2519,3.36638958075925,2.44483964048575,4.16050714181997
"383",2520,0.636390800184372,1.28399739564778,1.43305357980418
"384",2521,1.0029111388393,1.52171825572288,1.82248654376602
"385",2524,1.27366465678316,3.04958172427236,3.30487070109476
"386",2525,1.15741365297198,1.96327947397259,2.27905082370008
"387",2527,2.05255192087903,1.88129734974422,2.78428610348485
"388",2528,0.798673413036649,1.58458414873361,1.7744819371043
"389",2566,1.13438912397989,2.9439081405778,3.15490630998198
"390",2567,1.11432748237762,3.51843039276289,3.69067448668935
"391",2569,1.09245483271801,1.33918508850208,1.72825757999068
"392",2571,1.10169244845742,1.32825779035309,1.72568682228896
"393",2575,1.56595910587388,2.61169216626874,3.04518700453993
"394",2590,1.27836233634474,2.19048151516452,2.53622150674231
"395",2601,1.07278205981186,1.6918636271623,2.0033132258259
"396",2602,0.93384101188646,2.47373620545654,2.64413120886004
"397",2603,1.86055389255929,1.79044482345351,2.58212188963824
"398",2608,1.27836233634474,0.772109940720644,1.49344033143089
"399",2614,0.50245914228373,2.66121369806972,2.70823254844528
"400",2618,0.936954682288814,1.96406127202314,2.17610219358468
"401",2622,0.61740180288491,3.21464245218545,3.27339442805147
"402",2625,0.745740041856159,1.29861835712659,1.49751055004424
"403",2628,2.41972497113291,0.87401466440589,2.57273600851714
"404",2629,1.20023134293916,0.491731947099097,1.29705650777883
"405",2635,1.95094123778069,1.04276046143419,2.21213044217643
"406",2636,2.01786178932554,1.09456173668047,2.29561137743848
"407",2637,1.17998462919684,1.62663868677843,2.00955645416223
"408",2638,0.777643957975723,1.69901835075568,1.86852708880034
"409",2639,1.39780823381761,1.93309898877363,2.38552710295354
"410",2644,0.816391429622751,4.92825976319507,4.99542183002487
"411",2645,0.503851195480307,0.712391220812299,0.872563624429401
"412",2646,1.04625405325017,0.869299048532421,1.36026776030375
"413",2650,1.55627042045585,1.25276230562307,1.99784659470538
"414",2656,1.95528233654478,1.57789785931796,2.51254665032198
"415",2657,1.22470530741026,2.65074258743563,2.91998961553698
"416",2658,1.61273091204846,1.53694581310395,2.22780237613088
"417",2659,1.13170092522026,4.04011067682431,4.19562167802749
"418",2666,1.39966286302801,5.92862363281479,6.09160359098569
"419",2668,1.06895706357792,1.53565925747754,1.87107417246073
"420",2676,0.987294151469425,1.37482423776813,1.69259901520722
"421",2677,1.25940621544115,1.78306818401944,2.18298789835267
"422",2678,0.80315644589102,2.21207933260329,2.35337103965926
"423",2682,1.20726262080289,1.16520756338242,1.67785330149911
"424",2690,1.09646430320845,2.97645815617487,3.17199261091042
"425",2692,1.20429591144785,2.9594624944688,3.19511297116354
"426",2699,0.744820914520614,1.39739200842585,1.58349695923919
"427",2701,0.702546462147967,0.845426549484084,1.09923499855544
"428",2704,0.722580990300495,5.14011784225697,5.19065840908763
"429",2710,1.27836233634474,1.7904394422284,2.19997355876654
"430",2714,1.68050567246211,5.35155133111807,5.60920680353015
"431",2720,1.19055583723621,1.87998106366987,2.22525324431502
"432",2722,0.916747995187007,2.21088880077054,2.39341934814023
"433",2723,1.43196467291553,1.16940985167675,1.84879480356169
"434",2725,1.1839909493041,3.58723369163515,3.7775759590558
"435",2729,0.43975265448397,3.53046742727478,3.55774966125694
"436",2734,1.20489260312614,1.40048901422949,1.84746736481205
"437",2735,0.917740935548402,1.76154183940881,1.98627240749325
"438",2741,0.957253806760597,7.02623119354872,7.09113951602665
"439",2744,1.00462821209892,1.58478024406592,1.87638116237792
"440",2748,0.592704022580559,2.42649049316245,2.49782989248486
"441",2760,1.34056502505578,1.62505041199483,2.10663319729074
"442",2765,0.816637784334428,0.8966072813988,1.21276621319197
"443",2769,1.27836233634474,1.100994989939,1.68712780513379
"444",2772,0.825944604272801,1.86825594065912,2.04268567066386
"445",2789,1.27204643500707,0.912918702764714,1.56573391439025
"446",2794,1.42350682234224,2.19496680694263,2.61615193687883
"447",2795,2.21596364101522,1.91585553511935,2.92933393278214
"448",2798,1.57210077478042,14.6306164100075,14.7148373209779
"449",2801,1.51809719854334,1.41489831762576,2.075224410382
