"","lagoslakeid","nLakePatches","LakeEdge_km","LakeEdgeArea_ha","LakeEdgeArea_pct","nWetlandPatches","WetlandEdge_km","WetlandArea_ha","WetlandArea_pct","BufferWidth_m"
"3561","95783",3,6.61729125162978,19.8518737548893,0.0186757873786191,48,73.7290352915818,588.780629885763,0.553899445068137,1500
"3562","123708",1,0.195715424694651,0.587146274083954,0.000712905154371001,12,8.43258350538304,30.3218190355786,0.0368163471940517,1500
"3563","60450",3,3.90919435147714,11.7275830544314,0.0127115904230389,132,52.3811606187471,115.788590032961,0.125503876231684,1500
"3564","95784",7,6.76501486964231,20.2950446089269,0.019882454340324,279,70.4408270221068,129.29432411938,0.126665821401343,1500
"3565","2336",0,0,0,0,119,33.1359926641321,61.8391499180163,0.0521288059065256,1500
"3566","84438",1,0.776095788148912,2.32828736444674,0.00275707147046883,21,29.1141136621923,166.256808812551,0.19687514150866,1500
"3567","4084",3,6.44736587829683,19.3420976348905,0.0176539355001362,31,14.6797822468659,42.4030736432788,0.038702168773858,1500
"3568","33326",7,15.2672151312514,45.8016453937541,0.0524797433228752,43,17.3891868123131,30.5186094478887,0.0349683679838865,1500
"3569","83357",2,3.3317622888903,9.9952868666709,0.0115743966256324,77,66.0962377311918,267.876186146227,0.310196722352887,1500
"3570","83358",2,1.40148592049107,4.20445776147321,0.00496430276463633,45,21.4557126209315,54.7840375576362,0.064684809441401,1500
"3571","3206",6,6.21748314457361,18.6524494337208,0.0137824901048705,33,20.6927828957782,57.9712614969985,0.0428355718528201,1500
"3572","54362",9,10.6439310487536,31.9317931462609,0.0337049253992419,57,28.62518519388,80.1607391442581,0.08461196402062,1500
"3573","121617",0,0,0,0,14,4.05344801303877,10.2127278975127,0.0117149679149841,1500
"3574","61485",1,2.46526319259666,7.39578957778998,0.00851868271480575,32,14.157363242932,41.594018798324,0.0479091847124277,1500
"3575","94767",6,5.96639185129709,17.8991755538913,0.0194363493885503,57,34.2644091439038,108.125694725697,0.117411484916773,1500
"3576","34392",0,0,0,0,25,44.0756445315676,344.253567976294,0.360503736660437,1500
"3577","111171",5,2.55796694946115,7.67390084838345,0.00618407187178992,40,48.0108560892237,546.4271530501,0.440342513399974,1500
"3578","12504",1,0,0,0,61,113.582134238027,902.389772812412,0.813472275993465,1500
